代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
600215,派斯林,7.85,2.5,4.78,无,形态已成
002774,快意电梯,11.29,2.35,4.07,有,形态已成
601801,皖新传媒,6.86,2.3,2.42,无,形态已成
601921,浙版传媒,8.1,2.23,1.3,无,形态已成
600055,万东医疗,16.8,2.23,3.24,有,形态已成
603969,银龙股份,10.35,2.08,3.07,无,形态已成
603206,嘉环科技,18.05,2.04,3.55,无,形态已成
002454,松芝股份,9.17,2.04,3.71,有,形态已成
603387,基蛋生物,8.56,1.96,1.59,无,形态已成
002708,光洋股份,13.73,1.94,4.13,无,形态已成
000610,西安旅游,13.17,1.93,3.31,有,形态已成
002162,悦心健康,5.09,1.92,3.29,有,形态已成
002443,金洲管道,8.68,1.92,4.05,有,形态已成
600446,金证股份,16.92,1.91,4.75,有,形态已成
002599,盛通股份,8.72,1.9,3.61,无,形态已成
600319,亚星化学,7.91,1.9,-11.74,有,形态已成
601519,大智慧,13.98,1.89,4.05,有,形态已成
002698,博实股份,17.38,1.89,3.66,无,形态已成
600784,鲁银投资,7.1,1.88,0.25,无,形态已成
000576,甘化科工,11.02,1.86,3.14,有,形态已成
600611,大众交通,5.92,1.86,4.19,有,形态已成
600590,泰豪科技,9.72,1.86,1.55,无,形态已成
000829,天音控股,10.58,1.85,-2.9,有,形态已成
600694,大商股份,18.89,1.85,2.01,有,形态已成
603682,锦和商管,7.08,1.85,3.84,有,形态已成
600538,国发股份,6.43,1.83,2.32,有,形态已成
002366,融发核电,8.18,1.82,3.73,有,形态已成
600998,九州通,5.25,1.82,1.08,有,形态已成
002530,金财互联,10.87,1.8,3.13,无,形态已成
002278,神开股份,12.91,1.78,1.46,无,形态已成
600428,中远海特,7.33,1.77,1.89,有,形态已成
002090,金智科技,12.69,1.76,3.51,有,形态已成
002434,万里扬,9.8,1.76,4.1,无,形态已成
002908,德生科技,10.64,1.75,4.89,无,形态已成
600054,黄山旅游,11.7,1.74,1.88,有,形态已成
002635,安洁科技,14.27,1.73,2.07,有,形态已成
000561,烽火电子,12.0,1.73,-1.56,无,形态已成
000852,石化机械,7.62,1.73,2.75,有,形态已成
000925,众合科技,8.78,1.72,-1.7,无,形态已成
002292,奥飞娱乐,9.52,1.72,2.61,有,形态已成
000948,南天信息,18.21,1.71,1.85,无,形态已成
002098,浔兴股份,10.3,1.69,1.28,有,形态已成
002139,拓邦股份,14.21,1.68,2.87,无,形态已成
000157,中联重科,8.75,1.68,1.91,有,形态已成
601019,山东出版,8.8,1.67,0.82,有,形态已成
002743,富煌钢构,5.8,1.66,4.84,无,形态已成
600372,中航机载,14.37,1.66,3.17,无,形态已成
002106,莱宝高科,11.32,1.64,2.54,有,形态已成
603703,盛洋科技,16.03,1.64,4.31,有,形态已成
002328,新朋股份,7.11,1.64,3.98,有,形态已成
603788,宁波高发,16.77,1.62,2.44,无,形态已成
000737,北方铜业,15.91,1.62,3.5,无,形态已成
600420,国药现代,10.63,1.61,2.53,有,形态已成
002209,达 意 隆,16.32,1.61,0.83,有,形态已成
002039,黔源电力,18.97,1.6,3.2,无,形态已成
601121,宝地矿业,7.62,1.6,1.98,有,形态已成
002152,广电运通,13.66,1.59,3.33,无,形态已成
600650,锦江在线,16.43,1.59,3.71,有,形态已成
600884,杉杉股份,14.02,1.58,1.32,有,形态已成
002123,梦网科技,13.53,1.58,4.64,有,形态已成
002201,九鼎新材,11.52,1.58,3.99,无,形态已成
002815,崇达技术,14.26,1.57,2.55,有,形态已成
002372,伟星新材,10.7,1.57,0.77,有,形态已成
001239,永达股份,16.83,1.57,2.58,有,形态已成
002023,海特高新,14.09,1.56,2.49,有,形态已成
002556,辉隆股份,5.99,1.54,-0.76,有,形态已成
603637,镇海股份,11.35,1.53,2.07,有,形态已成
002462,嘉事堂,16.07,1.53,3.54,有,形态已成
603328,依顿电子,11.34,1.52,1.8,有,形态已成
000970,中科三环,14.05,1.52,2.76,有,形态已成
002416,爱施德,13.36,1.51,4.64,无,形态已成
002587,奥拓电子,6.97,1.51,2.68,有,形态已成
601857,中国石油,9.8,1.5,-1.17,无,形态已成
002406,远东传动,8.16,1.5,3.32,无,形态已成
002394,联发股份,15.39,1.48,-2.8,有,形态已成
600028,中国石化,5.84,1.48,-2.21,无,形态已成
601108,财通证券,8.66,1.48,-0.37,无,形态已成
002892,科力尔,13.43,1.48,2.07,无,形态已成
002469,三维化学,8.74,1.47,2.82,有,形态已成
601609,金田股份,11.11,1.47,2.23,无,形态已成
000519,中兵红箭,18.57,1.47,1.43,有,形态已成
603766,隆鑫通用,15.1,1.46,-3.43,有,形态已成
603989,艾华集团,17.5,1.46,3.65,无,形态已成
002745,木林森,9.82,1.46,2.78,有,形态已成
000917,电广传媒,11.23,1.46,3.39,无,形态已成
000501,武商集团,10.5,1.46,-0.13,有,形态已成
600965,福成股份,5.96,1.45,0.98,有,形态已成
000967,盈峰环境,6.99,1.44,-1.99,无,形态已成
000425,徐工机械,11.06,1.44,-2.81,有,形态已成
002483,润邦股份,7.2,1.43,0.81,有,形态已成
002232,启明信息,19.82,1.43,1.99,有,形态已成
002301,齐心集团,7.92,1.43,1.36,有,形态已成
002806,华锋股份,12.88,1.42,3.01,有,形态已成
601156,东航物流,18.42,1.42,0.84,有,形态已成
002648,卫星化学,18.7,1.41,4.79,无,形态已成
002696,百洋股份,7.34,1.41,2.17,有,形态已成
000721,西安饮食,9.88,1.41,4.77,有,形态已成
603158,腾龙股份,10.71,1.41,1.92,无,形态已成
600558,大西洋,6.39,1.41,2.34,有,形态已成
000630,铜陵有色,6.12,1.4,3.98,无,形态已成
601111,中国国航,8.46,1.4,-4.94,无,形态已成
000837,秦川机床,13.35,1.4,4.17,无,形态已成
603515,欧普照明,18.73,1.4,1.61,有,形态已成
002036,联创电子,11.93,1.4,3.24,无,形态已成
000042,中洲控股,8.32,1.4,3.71,有,形态已成
002099,海翔药业,6.52,1.39,2.16,无,形态已成
600851,海欣股份,7.24,1.39,1.46,有,形态已成
002600,领益智造,16.51,1.39,3.9,无,形态已成
000821,京山轻机,13.95,1.39,3.41,无,形态已成
003025,思进智能,14.98,1.39,4.03,有,形态已成
002334,英威腾,9.35,1.39,3.38,无,形态已成
002968,新大正,12.96,1.38,4.15,有,形态已成
002440,闰土股份,7.78,1.37,1.65,有,形态已成
002737,葵花药业,14.77,1.37,-1.1,有,形态已成
002177,御银股份,8.32,1.37,1.02,无,形态已成
002758,浙农股份,10.29,1.37,1.44,有,形态已成
600138,中青旅,9.97,1.36,-0.12,无,形态已成
002041,登海种业,9.64,1.36,0.48,有,形态已成
600927,永安期货,15.74,1.36,0.45,无,形态已成
002033,丽江股份,9.26,1.36,-0.39,有,形态已成
002512,达华智能,6.74,1.35,3.72,有,形态已成
600765,中航重机,19.15,1.35,1.09,无,形态已成
603708,家家悦,12.9,1.34,3.76,有,形态已成
600970,中材国际,10.55,1.34,1.78,有,形态已成
600246,万通发展,12.6,1.34,0.57,有,形态已成
000635,英 力 特,9.76,1.33,3.9,有,形态已成
002516,旷达科技,6.84,1.33,1.6,有,形态已成
000533,顺钠股份,9.16,1.32,4.16,有,形态已成
002538,司尔特,6.35,1.32,-2.43,无,形态已成
600366,宁波韵升,14.53,1.32,2.85,有,形态已成
600889,南京化纤,16.89,1.32,3.73,无,形态已成
600805,悦达投资,5.77,1.32,3.07,有,形态已成
603333,尚纬股份,8.38,1.32,-0.48,无,形态已成
002852,道道全,11.02,1.31,1.53,有,形态已成
002863,今飞凯达,5.99,1.31,2.15,有,形态已成
002539,云图控股,12.04,1.3,1.31,有,形态已成
600523,贵航股份,15.36,1.3,-1.75,无,形态已成
601059,信达证券,17.75,1.3,-0.38,无,形态已成
002986,宇新股份,11.17,1.3,2.31,有,形态已成
600713,南京医药,5.48,1.3,-0.07,有,形态已成
601886,江河集团,8.73,1.3,4.95,无,形态已成
000026,飞亚达,16.64,1.29,2.5,无,形态已成
600352,浙江龙盛,11.09,1.29,1.63,有,形态已成
603219,富佳股份,17.54,1.29,3.91,无,形态已成
600909,华安证券,7.0,1.29,1.95,有,形态已成
603577,汇金通,10.99,1.28,3.91,无,形态已成
000922,佳电股份,14.45,1.27,4.05,无,形态已成
002029,七 匹 狼,12.47,1.27,3.19,有,形态已成
002772,众兴菌业,14.83,1.27,-1.8,有,形态已成
001322,箭牌家居,8.37,1.27,-4.04,有,形态已成
603617,君禾股份,7.84,1.27,3.87,有,形态已成
002111,威海广泰,10.52,1.27,0.88,有,形态已成
603798,康普顿,16.79,1.26,4.85,无,形态已成
600284,浦东建设,8.53,1.26,-0.14,有,形态已成
000881,中广核技,8.69,1.25,-2.86,有,形态已成
002540,亚太科技,7.21,1.25,2.27,有,形态已成
600258,首旅酒店,16.72,1.25,-0.62,有,形态已成
000686,东北证券,9.31,1.25,-1.08,有,形态已成
000683,博源化工,7.74,1.24,3.81,有,形态已成
002651,利君股份,11.67,1.23,-0.68,有,形态已成
603278,大业股份,12.73,1.23,-6.81,无,形态已成
002478,常宝股份,8.96,1.23,4.5,有,形态已成
002570,贝因美,6.33,1.23,1.44,有,形态已成
002946,新乳业,19.01,1.23,1.06,有,形态已成
002655,共达电声,13.15,1.23,2.75,有,形态已成
002658,雪迪龙,9.49,1.23,4.84,有,形态已成
600195,中牧股份,7.87,1.22,-1.6,有,形态已成
002277,友阿股份,7.66,1.22,2.05,有,形态已成
601319,中国人保,9.3,1.22,0.09,有,形态已成
002347,泰尔股份,10.65,1.22,-0.26,无,形态已成
600416,湘电股份,15.74,1.22,3.12,无,形态已成
600598,北大荒,15.25,1.22,0.32,无,形态已成
603660,苏州科达,11.24,1.21,2.54,有,形态已成
603055,台华新材,9.19,1.21,-0.78,无,形态已成
605108,同庆楼,19.93,1.19,0.84,有,形态已成
000532,华金资本,16.56,1.19,0.86,有,形态已成
000990,诚志股份,8.08,1.19,0.45,有,形态已成
000672,上峰水泥,12.85,1.19,3.85,无,形态已成
603809,豪能股份,14.08,1.18,0.47,无,形态已成
600335,国机汽车,6.5,1.18,-0.28,有,形态已成
000801,四川九洲,16.83,1.18,-2.58,有,形态已成
002795,永和智控,6.92,1.18,2.37,有,形态已成
603043,广州酒家,17.31,1.18,-2.76,有,形态已成
002671,龙泉股份,5.58,1.18,4.03,有,形态已成
603331,百达精工,13.89,1.18,4.31,无,形态已成
603212,赛伍技术,15.23,1.17,2.75,无,形态已成
000543,皖能电力,8.38,1.17,0.38,无,形态已成
002561,徐家汇,9.15,1.17,-0.72,有,形态已成
600522,中天科技,18.53,1.17,0.82,有,形态已成
600736,苏州高新,6.96,1.17,3.39,无,形态已成
600029,南方航空,7.43,1.17,-3.83,无,形态已成
002493,荣盛石化,11.64,1.17,4.32,无,形态已成
002367,康力电梯,7.86,1.16,1.08,无,形态已成
603332,苏州龙杰,13.82,1.16,4.0,无,形态已成
603738,泰晶科技,16.42,1.16,2.65,有,形态已成
000708,中信特钢,15.66,1.16,-1.67,有,形态已成
600359,新农开发,7.3,1.16,0.25,有,形态已成
002117,东港股份,12.08,1.16,-6.17,无,形态已成
002419,天虹股份,5.76,1.15,-0.93,有,形态已成
002520,日发精机,6.24,1.15,0.35,有,形态已成
600468,百利电气,7.58,1.14,2.29,有,形态已成
603233,大参林,19.0,1.14,3.75,有,形态已成
002300,太阳电缆,9.78,1.14,-0.67,有,形态已成
600320,振华重工,5.08,1.14,0.75,无,形态已成
002669,康达新材,15.0,1.13,0.83,无,形态已成
603700,宁水集团,13.73,1.13,2.17,有,形态已成
002725,跃岭股份,15.49,1.13,-9.23,有,形态已成
601702,华峰铝业,19.93,1.13,-2.37,有,形态已成
603182,嘉华股份,15.7,1.13,-1.32,有,形态已成
601968,宝钢包装,5.58,1.13,1.42,无,形态已成
002910,庄园牧场,11.52,1.12,-3.42,有,形态已成
603586,金麒麟,19.26,1.11,1.23,无,形态已成
605228,神通科技,16.15,1.11,4.95,有,形态已成
002763,汇洁股份,7.82,1.11,1.22,无,形态已成
001338,永顺泰,12.18,1.11,-0.8,有,形态已成
002448,中原内配,13.6,1.11,4.23,有,形态已成
002108,沧州明珠,5.13,1.11,2.72,有,形态已成
001278,一彬科技,19.68,1.11,0.0,有,形态已成
000888,峨眉山Ａ,13.3,1.11,0.38,有,形态已成
002674,兴业科技,14.75,1.11,2.53,无,形态已成
600827,百联股份,9.05,1.1,-2.08,有,形态已成
600186,莲花控股,6.08,1.1,0.53,有,形态已成
000830,鲁西化工,17.28,1.1,3.92,有,形态已成
002601,龙佰集团,19.76,1.1,1.54,无,形态已成
002579,中京电子,12.44,1.1,2.96,无,形态已成
002438,江苏神通,15.75,1.1,-0.44,有,形态已成
002337,赛象科技,6.59,1.09,1.48,有,形态已成
600682,南京新百,8.54,1.09,-0.79,无,形态已成
000716,黑芝麻,6.37,1.09,-0.47,有,形态已成
600973,宝胜股份,7.63,1.08,2.44,无,形态已成
600733,北汽蓝谷,8.49,1.08,2.66,有,形态已成
002233,塔牌集团,8.98,1.08,-1.04,有,形态已成
000823,超声电子,14.35,1.08,4.11,有,形态已成
000978,桂林旅游,7.19,1.08,0.62,无,形态已成
002225,濮耐股份,5.9,1.08,0.37,有,形态已成
600151,航天机电,18.19,1.07,-1.11,无,形态已成
000039,中集集团,9.66,1.07,-0.17,有,形态已成
000065,北方国际,11.91,1.07,-3.28,有,形态已成
002066,瑞泰科技,19.63,1.07,2.25,有,形态已成
603027,千禾味业,9.79,1.07,-1.33,有,形态已成
000059,华锦股份,5.52,1.06,4.11,无,形态已成
000301,东方盛虹,10.52,1.06,-0.51,无,形态已成
601198,东兴证券,13.63,1.06,-2.91,无,形态已成
002511,中顺洁柔,8.35,1.06,-0.64,无,形态已成
605007,五洲特纸,13.09,1.06,-2.81,无,形态已成
603803,瑞斯康达,10.34,1.06,-9.25,有,形态已成
605299,舒华体育,11.74,1.06,-0.36,有,形态已成
002548,金新农,6.4,1.05,4.92,无,形态已成
600184,光电股份,19.77,1.05,2.08,有,形态已成
002187,广百股份,8.24,1.05,0.76,无,形态已成
002293,罗莱生活,9.62,1.05,-2.16,无,形态已成
002271,东方雨虹,14.09,1.05,0.9,有,形态已成
000825,太钢不锈,5.25,1.04,2.62,有,形态已成
002461,珠江啤酒,9.5,1.04,-0.23,有,形态已成
600271,航天信息,11.0,1.04,-2.59,无,形态已成
002012,凯恩股份,6.02,1.04,-4.41,有,形态已成
601366,利群股份,5.29,1.04,0.27,有,形态已成
600350,山东高速,9.78,1.04,1.62,有,形态已成
002735,王子新材,19.93,1.03,4.43,无,形态已成
603819,神力股份,12.28,1.03,2.15,无,形态已成
002272,川润股份,16.4,1.03,2.65,无,形态已成
002909,集泰股份,7.25,1.03,2.4,无,形态已成
603187,海容冷链,15.61,1.03,0.54,有,形态已成
603085,天成自控,11.98,1.02,2.71,无,形态已成
000936,华西股份,8.62,1.02,2.91,无,形态已成
600601,方正科技,12.48,1.01,1.89,有,形态已成
600707,彩虹股份,6.72,1.01,2.44,有,形态已成
603936,博敏电子,12.44,1.01,1.7,无,形态已成
002078,太阳纸业,15.17,1.01,-2.09,无,形态已成
000036,华联控股,6.73,1.01,0.87,无,形态已成
600039,四川路桥,10.11,1.01,0.4,有,形态已成
002344,海宁皮城,5.09,1.01,2.79,有,形态已成
605183,确成股份,19.85,1.01,0.83,无,形态已成
000890,法尔胜,5.25,1.01,-2.09,有,形态已成
603042,华脉科技,17.52,1.01,0.31,有,形态已成
605268,王力安防,10.95,1.0,0.04,有,潜伏中
600858,银座股份,7.07,1.0,2.08,无,潜伏中
002585,双星新材,7.04,1.0,2.53,有,潜伏中
603311,金海高科,15.22,0.99,2.71,无,潜伏中
603886,元祖股份,13.84,0.99,-0.57,有,潜伏中
002198,嘉应制药,7.06,0.99,-3.87,有,潜伏中
600419,天润乳业,9.92,0.99,-1.06,有,潜伏中
603321,梅轮电梯,8.29,0.99,2.22,有,潜伏中
002204,大连重工,7.53,0.98,-2.36,有,潜伏中
603967,中创物流,12.83,0.98,-1.34,有,潜伏中
601399,国机重装,5.65,0.98,3.52,有,潜伏中
601007,金陵饭店,7.82,0.98,-1.54,有,潜伏中
601038,一拖股份,13.82,0.98,-1.9,有,潜伏中
002235,安妮股份,10.45,0.98,-2.63,无,潜伏中
002723,小崧股份,8.86,0.98,2.05,有,潜伏中
601369,陕鼓动力,10.15,0.97,-0.2,有,潜伏中
001299,美能能源,12.66,0.96,-1.42,无,潜伏中
603022,新通联,11.0,0.96,3.77,有,潜伏中
003018,金富科技,17.23,0.96,-1.37,有,潜伏中
000417,合百集团,8.38,0.96,1.72,有,潜伏中
000811,冰轮环境,15.97,0.95,-6.56,有,潜伏中
000850,华茂股份,5.61,0.95,0.86,有,潜伏中
002169,智光电气,11.3,0.95,3.82,无,潜伏中
603327,福蓉科技,11.31,0.95,2.24,有,潜伏中
600966,博汇纸业,6.55,0.95,-0.58,有,潜伏中
600230,沧州大化,15.0,0.95,4.5,无,潜伏中
000061,农 产 品,9.77,0.95,-1.73,无,潜伏中
600115,中国东航,5.78,0.95,-0.62,无,潜伏中
002363,隆基机械,9.69,0.95,-2.73,无,潜伏中
002297,博云新材,11.71,0.95,-0.78,无,潜伏中
000985,大庆华科,19.98,0.94,1.82,有,潜伏中
002251,步步高,5.26,0.94,-4.54,有,潜伏中
000017,深中华A,7.64,0.94,-4.79,有,潜伏中
600859,王府井,15.08,0.94,-2.32,无,潜伏中
002164,宁波东力,14.21,0.94,-10.21,有,潜伏中
000919,金陵药业,7.71,0.94,-1.0,无,潜伏中
600234,科新发展,13.73,0.93,3.62,有,潜伏中
600578,京能电力,5.46,0.93,4.88,无,潜伏中
600706,曲江文旅,11.04,0.93,-1.36,有,潜伏中
000680,山推股份,12.43,0.93,3.9,无,潜伏中
000582,北部湾港,9.65,0.93,0.35,无,潜伏中
002404,嘉欣丝绸,6.91,0.93,-1.79,有,潜伏中
603116,红蜻蜓,6.34,0.92,2.39,有,潜伏中
600250,南京商旅,11.83,0.92,-3.91,有,潜伏中
002584,西陇科学,9.22,0.92,-1.16,有,潜伏中
603221,爱丽家居,13.14,0.91,-0.17,无,潜伏中
000546,金圆股份,6.12,0.91,-8.93,有,潜伏中
002960,青鸟消防,11.25,0.91,3.06,有,潜伏中
603518,锦泓集团,9.86,0.91,-1.48,有,潜伏中
601696,中银证券,14.27,0.9,-3.65,有,潜伏中
000703,恒逸石化,10.46,0.9,4.75,无,潜伏中
600620,天宸股份,6.94,0.9,2.57,无,潜伏中
002678,珠江钢琴,5.21,0.9,-0.46,有,潜伏中
002632,道明光学,13.08,0.88,2.89,有,潜伏中
600678,四川金顶,12.89,0.88,-4.53,有,潜伏中
603885,吉祥航空,14.76,0.88,1.35,无,潜伏中
002383,合众思壮,12.08,0.87,-1.84,无,潜伏中
000950,重药控股,6.22,0.87,-1.43,有,潜伏中
600693,东百集团,15.77,0.87,-14.39,有,潜伏中
603269,海鸥股份,13.05,0.86,-1.26,无,潜伏中
000530,冰山冷热,7.13,0.86,-2.89,有,潜伏中
000678,襄阳轴承,14.94,0.86,0.23,有,潜伏中
600191,华资实业,12.6,0.86,-1.42,有,潜伏中
603928,兴业股份,17.39,0.86,4.94,有,潜伏中
000007,全新好,11.3,0.86,-2.69,有,潜伏中
603668,天马科技,16.24,0.85,-2.0,有,潜伏中
000973,佛塑科技,13.2,0.85,-2.87,有,潜伏中
002810,山东赫达,15.0,0.85,2.1,无,潜伏中
002163,海南发展,16.9,0.85,-13.74,无,潜伏中
600814,杭州解百,8.37,0.85,-0.74,有,潜伏中
002697,红旗连锁,6.24,0.85,-0.98,有,潜伏中
600330,天通股份,12.92,0.85,-1.42,无,潜伏中
605055,迎丰股份,9.62,0.85,-1.49,无,潜伏中
603136,天目湖,11.73,0.84,-1.99,有,潜伏中
000715,中兴商业,6.07,0.84,-5.66,有,潜伏中
002348,高乐股份,6.11,0.84,1.83,有,潜伏中
002014,永新股份,11.61,0.83,-1.98,有,潜伏中
600960,渤海汽车,5.51,0.83,-0.4,有,潜伏中
603777,来伊份,13.36,0.82,-4.72,有,潜伏中
002788,鹭燕医药,19.68,0.82,-5.36,无,潜伏中
603587,地素时尚,12.99,0.81,-2.32,无,潜伏中
603081,大丰实业,13.78,0.81,-0.76,有,潜伏中
600179,安通控股,5.07,0.81,-3.8,有,潜伏中
002590,万安科技,15.4,0.8,2.48,无,潜伏中
000592,平潭发展,12.54,0.8,-12.12,有,潜伏中
